Date,Consumption,Atypical_Day,Religious Holidays,Consumption_t-1,Consumption_t-2,Consumption_t-3,Consumption_t-4,Consumption_t-5,Consumption_t-6,Consumption_t-7,Consumption_t-8,Consumption_t-9,Consumption_t-10,Consumption_t-11,Consumption_t-12,Consumption_t-13,Consumption_t-14
2018-04-23,766482.8899999999,1.0,0.0,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001
2018-04-24,788004.29,0.0,0.0,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002
2018-04-25,792722.54,0.0,0.0,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998
2018-04-26,795780.42,0.0,0.0,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002
2018-04-27,760226.48,0.0,0.0,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23
2018-04-28,681474.4400000001,1.0,0.0,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001
2018-04-29,754938.1300000001,1.0,0.0,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05
2018-04-30,708641.51,0.0,0.0,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87
2018-05-01,774823.1799999998,1.0,0.0,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04,792480.8400000002
2018-05-02,791022.2899999998,0.0,0.0,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91,790105.04
2018-05-03,786772.3099999998,0.0,0.0,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56,793688.91
2018-05-04,758903.86,0.0,0.0,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33,762620.56
2018-05-05,659628.15,1.0,0.0,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003,664410.33
2018-05-06,758189.9499999998,1.0,0.0,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999,688496.4300000003
2018-05-07,769683.8999999998,0.0,0.0,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29,766482.8899999999
2018-05-08,770218.47,0.0,0.0,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54,788004.29
2018-05-09,767808.97,0.0,0.0,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42,792722.54
2018-05-10,761627.28,0.0,0.0,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48,795780.42
2018-05-11,734329.5100000001,0.0,0.0,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001,760226.48
2018-05-12,640872.62,1.0,0.0,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001,681474.4400000001
2018-05-13,729954.4599999998,1.0,0.0,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51,754938.1300000001
2018-05-14,760811.3199999998,0.0,0.0,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998,708641.51
2018-05-15,758518.3099999998,0.0,0.0,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998,774823.1799999998
2018-05-16,769784.3900000001,0.0,0.0,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998,791022.2899999998
2018-05-17,772972.36,0.0,0.0,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86,786772.3099999998
2018-05-18,702828.3300000001,0.0,0.0,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15,758903.86
2018-05-19,653593.3200000001,1.0,0.0,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998,659628.15
2018-05-20,756767.4200000002,1.0,0.0,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998,758189.9499999998
2018-05-21,782343.1000000002,0.0,0.0,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47,769683.8999999998
2018-05-22,778964.0000000001,0.0,0.0,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97,770218.47
2018-05-23,787073.3199999998,0.0,0.0,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28,767808.97
2018-05-24,776393.06,0.0,0.0,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001,761627.28
2018-05-25,746180.68,0.0,0.0,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62,734329.5100000001
2018-05-26,657337.5900000001,1.0,0.0,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998,640872.62
2018-05-27,756046.6900000002,1.0,0.0,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998,729954.4599999998
2018-05-28,776428.78,0.0,0.0,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998,760811.3199999998
2018-05-29,777032.1000000002,0.0,0.0,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001,758518.3099999998
2018-05-30,769804.2999999998,0.0,0.0,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36,769784.3900000001
2018-05-31,769439.7000000002,0.0,0.0,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001,772972.36
2018-06-01,738574.3400000002,0.0,0.0,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001,702828.3300000001
2018-06-02,653850.6599999999,1.0,0.0,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002,653593.3200000001
2018-06-03,757248.0499999998,1.0,0.0,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002,756767.4200000002
2018-06-04,786970.17,0.0,0.0,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001,782343.1000000002
2018-06-05,803184.2200000002,0.0,0.0,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998,778964.0000000001
2018-06-06,815965.5799999998,0.0,0.0,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06,787073.3199999998
2018-06-07,824048.82,0.0,0.0,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68,776393.06
2018-06-08,806376.0300000001,0.0,0.0,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001,746180.68
2018-06-09,726210.71,1.0,0.0,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002,657337.5900000001
2018-06-10,801540.8500000002,1.0,0.0,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78,756046.6900000002
2018-06-11,812388.96,0.0,0.0,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002,776428.78
2018-06-12,788997.01,0.0,0.0,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998,777032.1000000002
2018-06-13,660418.2099999997,0.0,0.0,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002,769804.2999999998
2018-06-14,549178.6400000001,0.0,1.0,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002,769439.7000000002
2018-06-15,543908.4600000001,0.0,1.0,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999,738574.3400000002
2018-06-16,565114.63,1.0,1.0,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998,653850.6599999999
2018-06-17,740755.79,1.0,1.0,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17,757248.0499999998
2018-06-18,800791.44,0.0,0.0,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002,786970.17
2018-06-19,814809.6899999998,0.0,0.0,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998,803184.2200000002
2018-06-20,825368.1099999999,0.0,0.0,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82,815965.5799999998
2018-06-21,822883.4,0.0,0.0,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001,824048.82
2018-06-22,794967.3600000001,0.0,0.0,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71,806376.0300000001
2018-06-23,692095.4,1.0,0.0,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002,726210.71
2018-06-24,816106.54,1.0,0.0,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96,801540.8500000002
2018-06-25,853958.82,0.0,0.0,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01,812388.96
2018-06-26,866695.8200000002,0.0,0.0,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997,788997.01
2018-06-27,874643.3300000002,0.0,0.0,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001,660418.2099999997
2018-06-28,867334.5599999998,0.0,0.0,874643.3300000002,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001,549178.6400000001
2018-06-29,831488.9599999998,0.0,0.0,867334.5599999998,874643.3300000002,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63,543908.4600000001
2018-06-30,749905.82,1.0,0.0,831488.9599999998,867334.5599999998,874643.3300000002,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79,565114.63
2018-07-01,871918.1,1.0,0.0,749905.82,831488.9599999998,867334.5599999998,874643.3300000002,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44,740755.79
2018-07-02,915900.27,0.0,0.0,871918.1,749905.82,831488.9599999998,867334.5599999998,874643.3300000002,866695.8200000002,853958.82,816106.54,692095.4,794967.3600000001,822883.4,825368.1099999999,814809.6899999998,800791.44
